,Date,Product,Category,Region,Salesperson,Customer_ID,Quantity,Unit_Price,Discount_Rate,Subtotal,Discount_Amount,Total_Amount,Customer_Age,Customer_Satisfaction,Payment_Method,Order_Priority,Month,Year,Quarter,Day_of_Week,Month_Name,Days_Since_Purchase,Revenue_Category,Bulk_Order,CustomerRelation
875,13:35.9,Desktop,Electronics,Central,Sales_Person_17,Customer_0530,2,760.68,0.143,1521.36,218.05,1303.31,58,2.5,Cash,Medium,9,2020,3,Saturday,September,1720,Very Low,No,New
876,14:09.8,Scanner,Accessories,South,Sales_Person_24,Customer_0845,4,125.48,0.086,501.91,43.35,458.56,60,3.1,Bank Transfer,Low,9,2020,3,Saturday,September,1719,Very Low,No,New
877,14:43.6,Scanner,Accessories,East,Sales_Person_03,Customer_0243,5,129.83,0.043,649.13,27.94,621.19,44,4,Credit Card,High,9,2020,3,Sunday,September,1719,Very Low,No,New
878,15:17.5,Scanner,Accessories,West,Sales_Person_13,Customer_0389,5,202.39,0.056,1011.95,56.77,955.19,65,3.8,Debit Card,Low,9,2020,3,Sunday,September,1719,Very Low,No,New
879,15:51.3,Mouse,Accessories,South,Sales_Person_22,Customer_0276,3,32.08,0.179,96.23,17.24,78.98,49,2,Bank Transfer,Low,9,2020,3,Sunday,September,1718,Very Low,No,New
880,16:25.2,Phone,Electronics,South,Sales_Person_03,Customer_0450,5,510.22,0.09,2551.09,228.58,2322.51,24,4.3,Debit Card,Low,9,2020,3,Monday,September,1718,Low,No,New
881,16:59.0,Headphones,Accessories,South,Sales_Person_16,Customer_0639,3,100.94,0.084,302.83,25.34,277.49,29,2.4,Debit Card,Medium,9,2020,3,Monday,September,1718,Very Low,No,New
882,17:32.9,Headphones,Accessories,West,Sales_Person_15,Customer_0587,1,117.55,0.207,117.55,24.34,93.21,19,4.5,Debit Card,High,9,2020,3,Monday,September,1718,Very Low,No,New
883,18:06.7,Scanner,Accessories,North,Sales_Person_11,Customer_0574,1,170.34,0.18,170.34,30.64,139.7,43,3.2,Credit Card,Medium,9,2020,3,Monday,September,1717,Very Low,No,New
884,18:40.5,Webcam,Accessories,Central,Sales_Person_18,Customer_0478,5,69.24,0.137,346.19,47.47,298.71,28,3.7,Bank Transfer,Medium,9,2020,3,Tuesday,September,1717,Very Low,No,New
885,19:14.4,Tablet,Electronics,East,Sales_Person_15,Customer_0480,2,345.11,0.039,690.22,26.81,663.41,23,3.9,Debit Card,Low,9,2020,3,Tuesday,September,1717,Very Low,No,New
886,19:48.2,Keyboard,Accessories,North,Sales_Person_05,Customer_0288,3,42.13,0.037,126.4,4.71,121.69,36,2.7,Debit Card,High,9,2020,3,Tuesday,September,1716,Very Low,No,New
887,20:22.1,Tablet,Electronics,East,Sales_Person_16,Customer_0698,1,586.72,0.128,586.72,74.96,511.77,63,3.4,Debit Card,Low,9,2020,3,Wednesday,September,1716,Very Low,No,New
888,20:55.9,Keyboard,Accessories,Central,Sales_Person_16,Customer_0690,3,54.14,0.244,162.42,39.56,122.86,39,2.7,Debit Card,Critical,9,2020,3,Wednesday,September,1716,Very Low,No,New
889,21:29.8,Tablet,Electronics,West,Sales_Person_17,Customer_0678,5,446.19,0.226,2230.96,504.05,1726.92,59,2.2,Bank Transfer,Low,9,2020,3,Wednesday,September,1715,Low,No,New
890,22:03.6,Phone,Electronics,South,Sales_Person_09,Customer_0695,1,620.47,0.159,620.47,98.68,521.79,39,3.6,Cash,High,9,2020,3,Wednesday,September,1715,Very Low,No,New
891,22:37.5,Mouse,Accessories,South,Sales_Person_23,Customer_0540,2,27.34,0.126,54.69,6.89,47.8,43,3.5,Bank Transfer,Low,9,2020,3,Thursday,September,1715,Very Low,No,New
892,23:11.3,Mouse,Accessories,West,Sales_Person_03,Customer_0330,17,26.36,0.081,448.11,36.36,411.74,67,2.6,Bank Transfer,High,9,2020,3,Thursday,September,1715,Very Low,Yes,New
893,23:45.2,Scanner,Accessories,North,Sales_Person_20,Customer_0470,1,161.47,0.19,161.47,30.62,130.85,43,4.4,Cash,Medium,9,2020,3,Thursday,September,1714,Very Low,No,New
894,24:19.0,Desktop,Electronics,North,Sales_Person_13,Customer_0759,5,807.5,0.05,4037.5,201.78,3835.72,41,2.9,Debit Card,Low,9,2020,3,Friday,September,1714,Medium,No,New
895,24:52.9,Printer,Accessories,East,Sales_Person_22,Customer_0849,4,171.93,0.17,687.73,116.72,571.01,70,3.1,Cash,Low,9,2020,3,Friday,September,1714,Very Low,No,New
896,25:26.7,Mouse,Accessories,West,Sales_Person_03,Customer_0534,17,27.56,0.24,468.53,112.45,356.09,72,2.6,Cash,Low,9,2020,3,Friday,September,1713,Very Low,Yes,New
897,26:00.6,Mouse,Accessories,North,Sales_Person_07,Customer_0939,16,33.14,0.203,530.23,107.39,422.84,60,4.8,Bank Transfer,High,9,2020,3,Friday,September,1713,Very Low,Yes,New
898,26:34.4,Monitor,Electronics,West,Sales_Person_06,Customer_0467,1,397.73,0.199,397.73,79.28,318.45,39,2.8,Cash,Low,9,2020,3,Saturday,September,1713,Very Low,No,New
899,27:08.2,Monitor,Electronics,Central,Sales_Person_09,Customer_0977,5,252.45,0.115,1262.24,145.16,1117.07,20,3.9,Cash,Critical,9,2020,3,Saturday,September,1713,Very Low,No,New
900,27:42.1,Desktop,Electronics,South,Sales_Person_12,Customer_0984,1,522.17,0.032,522.17,16.72,505.45,57,3.9,Bank Transfer,Critical,9,2020,3,Saturday,September,1712,Very Low,No,New
901,28:15.9,Speaker,Accessories,South,Sales_Person_15,Customer_0420,1,122.61,0.042,122.61,5.18,117.43,31,4.3,Cash,Low,9,2020,3,Sunday,September,1712,Very Low,No,New
902,28:49.8,Printer,Accessories,South,Sales_Person_21,Customer_0608,1,277.58,0.178,277.58,49.28,228.3,59,2.4,Bank Transfer,Low,9,2020,3,Sunday,September,1712,Very Low,No,New
903,29:23.6,Webcam,Accessories,West,Sales_Person_20,Customer_0122,2,111.92,0.055,223.85,12.27,211.58,18,4,Credit Card,Low,9,2020,3,Sunday,September,1711,Very Low,No,New
904,29:57.5,Monitor,Electronics,West,Sales_Person_03,Customer_0762,3,348.57,0.134,1045.71,139.7,906.01,70,2,Debit Card,Medium,9,2020,3,Monday,September,1711,Very Low,No,New
905,30:31.3,Webcam,Accessories,East,Sales_Person_10,Customer_0891,5,60.69,0.125,303.46,37.88,265.58,71,2.5,Credit Card,Medium,9,2020,3,Monday,September,1711,Very Low,No,New
906,31:05.2,Laptop,Electronics,South,Sales_Person_01,Customer_0308,4,1029.86,0.01,4119.43,41.54,4077.89,65,3.1,Bank Transfer,Medium,9,2020,3,Monday,September,1711,Medium,No,New
907,31:39.0,Monitor,Electronics,East,Sales_Person_19,Customer_0932,4,359.52,0.143,1438.07,205.45,1232.62,33,2.2,Cash,Low,9,2020,3,Monday,September,1710,Very Low,No,New
908,32:12.9,Phone,Electronics,South,Sales_Person_19,Customer_0924,3,417.73,0.077,1253.18,96.26,1156.92,60,3,Bank Transfer,High,9,2020,3,Tuesday,September,1710,Very Low,No,New
909,32:46.7,Speaker,Accessories,East,Sales_Person_23,Customer_0334,3,121.47,0.237,364.41,86.54,277.87,21,3.3,Credit Card,Critical,9,2020,3,Tuesday,September,1710,Very Low,No,New
910,33:20.6,Printer,Accessories,East,Sales_Person_23,Customer_0954,4,190.42,0.177,761.68,134.98,626.7,55,4.3,Debit Card,Low,9,2020,3,Tuesday,September,1709,Very Low,No,New
911,33:54.4,Desktop,Electronics,Central,Sales_Person_13,Customer_0420,4,730.91,0.055,2923.63,161.03,2762.6,48,4.7,Credit Card,Low,9,2020,3,Wednesday,September,1709,Medium,No,New
912,34:28.3,Laptop,Electronics,East,Sales_Person_12,Customer_0326,1,849.97,0.084,849.97,71.59,778.38,51,2.5,Bank Transfer,High,9,2020,3,Wednesday,September,1709,Very Low,No,New
913,35:02.1,Printer,Accessories,West,Sales_Person_01,Customer_0649,1,263.57,0.152,263.57,39.98,223.59,35,4.3,Debit Card,High,9,2020,3,Wednesday,September,1708,Very Low,No,New
914,35:35.9,Scanner,Accessories,East,Sales_Person_19,Customer_0789,2,139.26,0.061,278.52,16.85,261.67,58,3,Cash,Low,9,2020,3,Wednesday,September,1708,Very Low,No,New
915,36:09.8,Phone,Electronics,South,Sales_Person_24,Customer_0832,5,554.71,0.224,2773.55,621.63,2151.92,51,2.5,Bank Transfer,Medium,9,2020,3,Thursday,September,1708,Low,No,New
916,36:43.6,Printer,Accessories,East,Sales_Person_16,Customer_0844,5,271.55,0.046,1357.73,62.84,1294.88,40,4.1,Credit Card,Medium,9,2020,3,Thursday,September,1708,Very Low,No,New
917,37:17.5,Phone,Electronics,North,Sales_Person_25,Customer_0573,4,574.79,0.215,2299.15,494.28,1804.87,69,3.9,Bank Transfer,Low,9,2020,3,Thursday,September,1707,Low,No,New
918,37:51.3,Phone,Electronics,South,Sales_Person_23,Customer_0250,5,510.46,0.142,2552.32,362.66,2189.67,21,2.9,Debit Card,Low,9,2020,3,Friday,September,1707,Low,No,New
919,38:25.2,Webcam,Accessories,North,Sales_Person_23,Customer_0990,3,87.17,0.15,261.5,39.27,222.23,26,3.3,Debit Card,Low,9,2020,3,Friday,September,1707,Very Low,No,New
920,38:59.0,Tablet,Electronics,South,Sales_Person_15,Customer_0095,3,592.57,0.065,1777.71,116.4,1661.31,47,3.4,Bank Transfer,Low,9,2020,3,Friday,September,1706,Low,No,New
921,39:32.9,Scanner,Accessories,West,Sales_Person_16,Customer_0296,3,224.02,0.165,672.07,110.73,561.34,45,3.6,Debit Card,High,9,2020,3,Friday,September,1706,Very Low,No,New
922,40:06.7,Laptop,Electronics,West,Sales_Person_11,Customer_0184,5,807.99,0.193,4039.93,781.69,3258.25,63,4,Credit Card,Low,9,2020,3,Saturday,September,1706,Medium,No,New
923,40:40.6,Printer,Accessories,West,Sales_Person_24,Customer_0260,2,231.17,0.222,462.34,102.78,359.56,67,3.2,Bank Transfer,Low,9,2020,3,Saturday,September,1706,Very Low,No,New
924,41:14.4,Keyboard,Accessories,North,Sales_Person_06,Customer_0799,7,44.56,0.093,311.93,29.06,282.87,53,4.2,Bank Transfer,Medium,9,2020,3,Saturday,September,1705,Very Low,No,New
925,41:48.3,Laptop,Electronics,Central,Sales_Person_11,Customer_0667,4,1071.12,0.135,4284.48,577.87,3706.61,46,4,Bank Transfer,Medium,9,2020,3,Sunday,September,1705,Medium,No,New
926,42:22.1,Tablet,Electronics,South,Sales_Person_03,Customer_0186,2,449.35,0.227,898.71,203.68,695.03,37,3.1,Debit Card,Medium,9,2020,3,Sunday,September,1705,Very Low,No,New
927,42:56.0,Laptop,Electronics,West,Sales_Person_15,Customer_0409,5,723.65,0.086,3618.26,310.18,3308.08,50,4.5,Debit Card,Medium,9,2020,3,Sunday,September,1704,Medium,No,New
928,43:29.8,Mouse,Accessories,South,Sales_Person_01,Customer_0069,12,36.72,0.226,440.65,99.42,341.23,64,4.4,Credit Card,Medium,9,2020,3,Monday,September,1704,Very Low,Yes,New
929,44:03.6,Keyboard,Accessories,North,Sales_Person_07,Customer_0838,1,63.54,0.245,63.54,15.56,47.97,18,3.4,Cash,Critical,9,2020,3,Monday,September,1704,Very Low,No,New
930,44:37.5,Tablet,Electronics,Central,Sales_Person_01,Customer_0773,4,374.61,0.205,1498.44,306.53,1191.91,25,2.8,Debit Card,High,9,2020,3,Monday,September,1704,Very Low,No,New
931,45:11.3,Webcam,Accessories,North,Sales_Person_17,Customer_0627,2,110.57,0.137,221.13,30.29,190.84,66,3,Credit Card,Critical,9,2020,3,Monday,September,1703,Very Low,No,New
932,45:45.2,Printer,Accessories,South,Sales_Person_09,Customer_0859,5,253.2,0.013,1265.99,15.88,1250.11,56,2.7,Debit Card,Medium,9,2020,3,Tuesday,September,1703,Very Low,No,New
933,46:19.0,Speaker,Accessories,Central,Sales_Person_23,Customer_0008,3,114.31,0.228,342.94,78.14,264.8,36,2.3,Debit Card,Critical,9,2020,3,Tuesday,September,1703,Very Low,No,New
934,46:52.9,Headphones,Accessories,Central,Sales_Person_13,Customer_0265,4,77.68,0.195,310.73,60.61,250.12,33,4.2,Bank Transfer,Low,9,2020,3,Tuesday,September,1702,Very Low,No,New
935,47:26.7,Tablet,Electronics,North,Sales_Person_11,Customer_0783,3,358.88,0.209,1076.63,225.07,851.56,21,4.3,Bank Transfer,High,9,2020,3,Wednesday,September,1702,Very Low,No,New
936,48:00.6,Desktop,Electronics,West,Sales_Person_20,Customer_0484,5,700.39,0.157,3501.93,548.73,2953.21,62,2.1,Bank Transfer,High,9,2020,3,Wednesday,September,1702,Medium,No,New
937,48:34.4,Printer,Accessories,South,Sales_Person_06,Customer_0761,1,256.92,0.158,256.92,40.49,216.42,30,2.9,Credit Card,High,9,2020,3,Wednesday,September,1701,Very Low,No,New
938,49:08.3,Scanner,Accessories,East,Sales_Person_01,Customer_0617,4,151.02,0.207,604.1,125.21,478.89,71,3.4,Bank Transfer,High,9,2020,3,Wednesday,September,1701,Very Low,No,New
939,49:42.1,Tablet,Electronics,East,Sales_Person_07,Customer_0775,4,507.18,0.015,2028.73,30.65,1998.09,54,2.5,Bank Transfer,Low,10,2020,4,Thursday,October,1701,Low,No,New
940,50:16.0,Mouse,Accessories,North,Sales_Person_12,Customer_0736,15,32.88,0.184,493.24,90.99,402.25,29,2.3,Credit Card,Low,10,2020,4,Thursday,October,1701,Very Low,Yes,New
941,50:49.8,Headphones,Accessories,South,Sales_Person_22,Customer_0840,5,103.15,0.036,515.76,18.61,497.15,43,3.6,Debit Card,High,10,2020,4,Thursday,October,1700,Very Low,No,New
942,51:23.7,Mouse,Accessories,South,Sales_Person_20,Customer_0371,16,26.78,0.158,428.46,67.77,360.69,66,2,Cash,Critical,10,2020,4,Friday,October,1700,Very Low,Yes,New
943,51:57.5,Headphones,Accessories,North,Sales_Person_23,Customer_0783,3,93.72,0.187,281.16,52.7,228.46,64,2.8,Credit Card,High,10,2020,4,Friday,October,1700,Very Low,No,New
944,52:31.3,Scanner,Accessories,South,Sales_Person_19,Customer_0677,4,183.62,0.228,734.48,167.64,566.84,59,3.6,Debit Card,Medium,10,2020,4,Friday,October,1699,Very Low,No,New
945,53:05.2,Speaker,Accessories,West,Sales_Person_17,Customer_0083,3,123.68,0.122,371.05,45.14,325.91,74,2.5,Credit Card,Low,10,2020,4,Friday,October,1699,Very Low,No,New
946,53:39.0,Desktop,Electronics,North,Sales_Person_04,Customer_0807,2,569.09,0.229,1138.19,260.37,877.82,74,3,Debit Card,High,10,2020,4,Saturday,October,1699,Very Low,No,New
947,54:12.9,Printer,Accessories,West,Sales_Person_03,Customer_0646,5,201.26,0.187,1006.28,188,818.28,53,3.4,Debit Card,Medium,10,2020,4,Saturday,October,1699,Very Low,No,New
948,54:46.7,Webcam,Accessories,South,Sales_Person_01,Customer_0211,2,86.86,0.201,173.72,34.89,138.83,57,3.2,Debit Card,High,10,2020,4,Saturday,October,1698,Very Low,No,New
949,55:20.6,Mouse,Accessories,North,Sales_Person_18,Customer_0313,8,28.58,0.127,228.63,29,199.63,24,4.4,Cash,Low,10,2020,4,Sunday,October,1698,Very Low,No,New
950,55:54.4,Mouse,Accessories,South,Sales_Person_21,Customer_0604,3,24.56,0.194,73.68,14.31,59.37,32,3.3,Cash,High,10,2020,4,Sunday,October,1698,Very Low,No,New
951,56:28.3,Phone,Electronics,North,Sales_Person_15,Customer_0337,3,665.71,0.24,1997.12,479.87,1517.25,49,4.5,Debit Card,Medium,10,2020,4,Sunday,October,1697,Low,No,New
952,57:02.1,Headphones,Accessories,South,Sales_Person_08,Customer_0490,3,93.59,0.151,280.77,42.5,238.27,66,3.8,Credit Card,Low,10,2020,4,Monday,October,1697,Very Low,No,New
953,57:36.0,Monitor,Electronics,West,Sales_Person_01,Customer_0403,5,403.14,0.222,2015.71,448.1,1567.6,49,3.4,Cash,Low,10,2020,4,Monday,October,1697,Low,No,New
954,58:09.8,Speaker,Accessories,West,Sales_Person_20,Customer_0639,3,133.39,0.242,400.18,96.64,303.53,39,3.3,Cash,High,10,2020,4,Monday,October,1696,Very Low,No,New
955,58:43.7,Printer,Accessories,South,Sales_Person_14,Customer_0191,3,184.7,0.155,554.1,85.62,468.48,64,4.9,Cash,Low,10,2020,4,Monday,October,1696,Very Low,No,New
956,59:17.5,Headphones,Accessories,North,Sales_Person_04,Customer_0671,5,104.56,0.069,522.82,35.82,487,40,3.1,Bank Transfer,Low,10,2020,4,Tuesday,October,1696,Very Low,No,New
957,59:51.4,Phone,Electronics,East,Sales_Person_05,Customer_0843,5,400,0.213,2000.02,426.39,1573.62,24,3.2,Credit Card,Low,10,2020,4,Tuesday,October,1696,Low,No,New
958,00:25.2,Laptop,Electronics,West,Sales_Person_23,Customer_0335,3,950.64,0.186,2851.91,529.97,2321.94,18,3.3,Debit Card,Low,10,2020,4,Tuesday,October,1695,Low,No,New
959,00:59.1,Headphones,Accessories,West,Sales_Person_13,Customer_0522,2,103.31,0.084,206.62,17.35,189.26,28,3,Credit Card,High,10,2020,4,Wednesday,October,1695,Very Low,No,New
960,01:32.9,Webcam,Accessories,East,Sales_Person_24,Customer_0619,3,63.75,0.206,191.25,39.44,151.81,51,4.9,Bank Transfer,Critical,10,2020,4,Wednesday,October,1695,Very Low,No,New
961,02:06.7,Printer,Accessories,South,Sales_Person_15,Customer_0087,4,297.69,0.134,1190.75,159.41,1031.34,38,3.1,Credit Card,Critical,10,2020,4,Wednesday,October,1694,Very Low,No,New
962,02:40.6,Speaker,Accessories,North,Sales_Person_06,Customer_0579,5,144.82,0.202,724.12,146.01,578.11,28,4.5,Debit Card,Low,10,2020,4,Wednesday,October,1694,Very Low,No,New
963,03:14.4,Phone,Electronics,South,Sales_Person_01,Customer_0062,1,432.94,0.061,432.94,26.5,406.44,74,4.5,Bank Transfer,Medium,10,2020,4,Thursday,October,1694,Very Low,No,New
964,03:48.3,Laptop,Electronics,Central,Sales_Person_23,Customer_0387,1,889.17,0.125,889.17,111.16,778.01,71,2.8,Cash,High,10,2020,4,Thursday,October,1694,Very Low,No,New
965,04:22.1,Keyboard,Accessories,West,Sales_Person_19,Customer_0146,4,56.42,0.082,225.68,18.55,207.12,37,4.2,Bank Transfer,Low,10,2020,4,Thursday,October,1693,Very Low,No,New
966,04:56.0,Phone,Electronics,Central,Sales_Person_13,Customer_0153,3,714.95,0.112,2144.84,240.81,1904.03,59,2.5,Credit Card,Low,10,2020,4,Friday,October,1693,Low,No,New
967,05:29.8,Keyboard,Accessories,West,Sales_Person_06,Customer_0619,18,42.05,0.074,756.92,55.81,701.11,69,2.3,Credit Card,Low,10,2020,4,Friday,October,1693,Very Low,Yes,New
968,06:03.7,Printer,Accessories,West,Sales_Person_15,Customer_0660,5,191.31,0.147,956.57,140.32,816.25,39,3.8,Credit Card,Low,10,2020,4,Friday,October,1692,Very Low,No,New
969,06:37.5,Mouse,Accessories,Central,Sales_Person_16,Customer_0698,3,27.54,0.221,82.63,18.26,64.36,22,2.6,Debit Card,Low,10,2020,4,Saturday,October,1692,Very Low,No,New
970,07:11.4,Phone,Electronics,Central,Sales_Person_24,Customer_0349,3,645.24,0.085,1935.71,163.86,1771.85,71,4.4,Credit Card,Critical,10,2020,4,Saturday,October,1692,Low,No,New
971,07:45.2,Desktop,Electronics,South,Sales_Person_23,Customer_0854,5,865.04,0.186,4325.21,806.42,3518.8,41,3.4,Credit Card,High,10,2020,4,Saturday,October,1692,Medium,No,New
972,08:19.1,Keyboard,Accessories,Central,Sales_Person_16,Customer_0178,7,68.78,0.04,481.43,19.21,462.21,74,2.3,Cash,Low,10,2020,4,Saturday,October,1691,Very Low,No,New
973,08:52.9,Webcam,Accessories,South,Sales_Person_10,Customer_0889,3,83.4,0.036,250.2,9.02,241.18,50,2.7,Debit Card,Medium,10,2020,4,Sunday,October,1691,Very Low,No,New
974,09:26.8,Desktop,Electronics,South,Sales_Person_22,Customer_0847,3,729.83,0.023,2189.48,50.04,2139.44,37,4.9,Debit Card,Medium,10,2020,4,Sunday,October,1691,Low,No,New
975,10:00.6,Tablet,Electronics,South,Sales_Person_09,Customer_0487,2,355.5,0.223,711,158.22,552.79,19,2.8,Debit Card,Medium,10,2020,4,Sunday,October,1690,Very Low,No,New
976,10:34.4,Tablet,Electronics,West,Sales_Person_09,Customer_0778,2,552.61,0.106,1105.23,116.69,988.54,73,4.6,Bank Transfer,Critical,10,2020,4,Monday,October,1690,Very Low,No,New
977,11:08.3,Laptop,Electronics,West,Sales_Person_17,Customer_0661,3,783.55,0.204,2350.65,479.26,1871.39,19,3.5,Credit Card,Low,10,2020,4,Monday,October,1690,Low,No,New
978,11:42.1,Speaker,Accessories,Central,Sales_Person_17,Customer_0247,3,84.97,0.106,254.92,27.06,227.85,53,2.8,Debit Card,Low,10,2020,4,Monday,October,1689,Very Low,No,New
979,12:16.0,Mouse,Accessories,West,Sales_Person_17,Customer_0254,12,36.2,0.238,434.39,103.59,330.8,25,3.5,Bank Transfer,High,10,2020,4,Monday,October,1689,Very Low,Yes,New
980,12:49.8,Printer,Accessories,Central,Sales_Person_24,Customer_0500,5,254.83,0.115,1274.13,146.48,1127.65,26,4.5,Cash,Low,10,2020,4,Tuesday,October,1689,Very Low,No,New
981,13:23.7,Phone,Electronics,West,Sales_Person_12,Customer_0541,4,581.76,0.134,2327.06,311.48,2015.58,20,4.2,Credit Card,Medium,10,2020,4,Tuesday,October,1689,Low,No,New
982,13:57.5,Monitor,Electronics,North,Sales_Person_13,Customer_0352,1,430.29,0.182,430.29,78.22,352.07,65,4.8,Cash,Low,10,2020,4,Tuesday,October,1688,Very Low,No,New
983,14:31.4,Webcam,Accessories,North,Sales_Person_12,Customer_0512,5,100.58,0.047,502.9,23.64,479.25,44,3.9,Debit Card,High,10,2020,4,Wednesday,October,1688,Very Low,No,New
984,15:05.2,Keyboard,Accessories,Central,Sales_Person_14,Customer_0778,8,59.6,0.183,476.83,87.17,389.66,56,2.4,Cash,Medium,10,2020,4,Wednesday,October,1688,Very Low,No,New
985,15:39.1,Printer,Accessories,West,Sales_Person_10,Customer_0013,5,271.13,0.179,1355.63,243.21,1112.42,53,2.9,Bank Transfer,Medium,10,2020,4,Wednesday,October,1687,Very Low,No,New
986,16:12.9,Desktop,Electronics,West,Sales_Person_23,Customer_0559,2,494.02,0.037,988.04,36.97,951.07,65,2.9,Debit Card,Low,10,2020,4,Wednesday,October,1687,Very Low,No,New
987,16:46.8,Scanner,Accessories,South,Sales_Person_19,Customer_0151,1,203.26,0.045,203.26,9.09,194.18,57,2.1,Debit Card,Low,10,2020,4,Thursday,October,1687,Very Low,No,New
988,17:20.6,Tablet,Electronics,East,Sales_Person_02,Customer_0050,3,536.35,0.222,1609.04,357.34,1251.7,64,2.5,Debit Card,Critical,10,2020,4,Thursday,October,1687,Very Low,No,New
989,17:54.5,Scanner,Accessories,Central,Sales_Person_04,Customer_0215,2,151.24,0.055,302.48,16.66,285.82,24,3.2,Debit Card,Low,10,2020,4,Thursday,October,1686,Very Low,No,New
990,18:28.3,Webcam,Accessories,East,Sales_Person_19,Customer_0991,2,71.07,0.063,142.13,9.02,133.11,71,4.8,Debit Card,Medium,10,2020,4,Friday,October,1686,Very Low,No,New
991,19:02.1,Monitor,Electronics,East,Sales_Person_07,Customer_0644,1,253.47,0.128,253.47,32.55,220.92,66,2.9,Bank Transfer,Medium,10,2020,4,Friday,October,1686,Very Low,No,New
992,19:36.0,Phone,Electronics,Central,Sales_Person_15,Customer_0372,4,551.12,0.028,2204.49,62.7,2141.8,40,4,Cash,Medium,10,2020,4,Friday,October,1685,Low,No,New
993,20:09.8,Laptop,Electronics,West,Sales_Person_15,Customer_0113,5,1156.25,0.028,5781.23,161.17,5620.06,43,3.3,Cash,Low,10,2020,4,Saturday,October,1685,Very High,No,New
994,20:43.7,Monitor,Electronics,Central,Sales_Person_24,Customer_0252,5,411.34,0.108,2056.72,221.5,1835.22,71,2.5,Cash,Medium,10,2020,4,Saturday,October,1685,Low,No,New
995,21:17.5,Webcam,Accessories,East,Sales_Person_06,Customer_0963,2,96.45,0.141,192.9,27.29,165.61,30,3.3,Debit Card,Critical,10,2020,4,Saturday,October,1685,Very Low,No,New
996,21:51.4,Monitor,Electronics,West,Sales_Person_03,Customer_0341,4,336,0.144,1343.98,193.04,1150.94,26,2.1,Cash,Low,10,2020,4,Saturday,October,1684,Very Low,No,New
997,22:25.2,Webcam,Accessories,North,Sales_Person_06,Customer_0053,1,91.23,0.124,91.23,11.27,79.96,72,4.5,Credit Card,Medium,10,2020,4,Sunday,October,1684,Very Low,No,New
